Start Date,End Date,Month,Brand,Region,Country,Campaign,Platform,Touchpoint,Format,Goal,Investment,Reach,Impressions,CPM,Clicks,CPC,CTR,Views,CPV,VTR,CR,Complete Views,CPCV,Engagement,Sales Price,Sales Quantity,Insertions,File,Unnamed: 28,Unnamed: 29,Unnamed: 30,Buy Type,CPM USD,CPC USD,CPV USD,Initiative
2020-11-09,2020-11-30 00:00:00,November,Froot Loops,Caricam,República Dominicana,MCMMIA_2020_DOM_Kelloggs_Froot Loops_Seasonal_XAXIS_Youtube_Froot Loops Jumbo_Affinity Audiences_CPV_Mid-Morning snack,XAXIS,Youtube,Video,Views,597.43,,322782.0,,0.0,,,191048.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-16,2020-11-30 00:00:00,November,Froot Loops,Caricam,República Dominicana,MCMMIA_2020_DOM_Kelloggs_Froot Loops_Seasonal_XAXIS_Youtube_Froot Loops Jumbo_Affinity Audiences_CPV_Mid-Morning snack,XAXIS,Youtube,Video,Views,1303.68,,708477.0,,0.0,,,432401.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-23,2020-11-30 00:00:00,November,Froot Loops,Caricam,República Dominicana,MCMMIA_2020_DOM_Kelloggs_Froot Loops_Seasonal_XAXIS_Youtube_Froot Loops Jumbo_Affinity Audiences_CPV_Mid-Morning snack,XAXIS,Youtube,Video,Views,3686.15,,1647670.0,,0.0,,,883319.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-01,2020-12-31 00:00:00,December,Froot Loops,Caricam,República Dominicana,MCMMIA_2020_DOM_Kelloggs_Froot Loops_Seasonal_XAXIS_Youtube_Froot Loops _Affinity Audiences_CPV_Mid-Morning snack,XAXIS,Youtube,Video,Views,105.0,,57888.0,,0.0,,,36620.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-07,2020-12-31 00:00:00,December,Froot Loops,Caricam,República Dominicana,MCMMIA_2020_DOM_Kelloggs_Froot Loops_Seasonal_XAXIS_Youtube_Froot Loops _Affinity Audiences_CPV_Mid-Morning snack,XAXIS,Youtube,Video,Views,1075.0,,610001.0,,0.0,,,402109.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-15,2020-12-31 00:00:00,December,Froot Loops,Caricam,República Dominicana,MCMMIA_2020_DOM_Kelloggs_Froot Loops_Seasonal_XAXIS_Youtube_Froot Loops _Affinity Audiences_CPV_Mid-Morning snack,XAXIS,Youtube,Video,Views,1666.0,,877796.0,,0.0,,,560109.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-12,2020-10-31 00:00:00,October,Pringles,Caricam,Guatemala,MCMMIA_2020_GTM_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),182.91,,57907.0,,885.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-19,2020-10-31 00:00:00,October,Pringles,Caricam,Guatemala,MCMMIA_2020_GTM_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),693.47,,232868.0,,1842.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-26,2020-10-31 00:00:00,October,Pringles,Caricam,Guatemala,MCMMIA_2020_GTM_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),2278.91,,641916.0,,5442.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-26,2020-10-31 00:00:00,October,Komplete,Caricam,Guatemala,MCMMIA_2020_GTM_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Video,Trueview,1576.88,,507961.0,,0.0,,,,0.004,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-26,2020-10-31 00:00:00,October,Komplete,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Video,Trueview,1926.68,,550460.0,,0.0,,,,0.004,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-09,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMMIA_2020_GTM_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,261.09,,116223.0,,0.0,,,79725.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-16,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMMIA_2020_GTM_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,693.07,,329941.0,,0.0,,,237631.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-23,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMMIA_2020_GTM_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,1072.71,,475347.0,,0.0,,,336399.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-09,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,314.28,,131259.0,,0.0,,,93516.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-16,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,864.61,,396549.0,,0.0,,,288688.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-23,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,1297.79,,503781.0,,0.0,,,358850.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-07,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMMIA_2020_GTM_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,1030.07,,463040.0,,0.0,,,328278.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-14,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMMIA_2020_GTM_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,997.51,,459238.0,,0.0,,,334992.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-07,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,1273.58,,542228.0,,0.0,,,382282.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-14,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Komplete_Seasonal_XAXIS_Youtube_Komplete_Affinity Audiences_CPV_Family Breakfast,XAXIS,Youtube,Several,Views,1203.39,,527791.0,,0.0,,,387180.0,0.004,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-26,2020-10-31 00:00:00,October,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,1016.34,,48507.0,,0.0,,,41920.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-26,2020-10-31 00:00:00,October,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,1218.18,,49008.0,,0.0,,,50442.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-02,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,410.7,,19816.0,,0.0,,,13690.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-09,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,491.07,,23228.0,,0.0,,,16396.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-16,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,447.93,,15500.0,,0.0,,,14931.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-23,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,166.5,,7457.0,,0.0,,,5650.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-02,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,533.28,,26082.0,,0.0,,,17776.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-09,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,438.48,,21474.0,,0.0,,,14616.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-16,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,321.27,,22010.0,,0.0,,,10709.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-23,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,299.22,,13425.0,,0.0,,,9974.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-01,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,752.55,,30897.0,,0.0,,,25085.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-07,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,1033.02,,34438.0,,0.0,,,32232.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-14,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,799.29,,32709.0,,0.0,,,26643.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-21,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,397.8,,15962.0,,0.0,,,13260.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-01,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,912.87,,37841.0,,0.0,,,30429.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-07,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,855.0,,42181.0,,0.0,,,28500.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-14,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,965.94,,40047.0,,0.0,,,32198.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-21,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Xaxis - Video_Family Breakfast,Xaxis,Display,Several,Views,575.37,,23430.0,,0.0,,,19179.0,0.04,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-26,2020-10-31 00:00:00,October,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,1575.0,,172790.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-26,2020-10-31 00:00:00,October,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,1925.0,,211328.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-02,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,600.06,,64871.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-09,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,646.33,,69874.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-16,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,529.38,,57230.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-23,2020-11-30 00:00:00,November,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,161.74,,17485.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-02,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,735.95,,79562.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-09,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,530.0,,57297.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-16,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,627.29,,67815.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-23,2020-11-30 00:00:00,November,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,216.67,,23424.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-01,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,446.17,,48245.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-07,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,619.38,,66960.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-14,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,510.36,,55174.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-21,2020-12-31 00:00:00,December,Komplete,Caricam,Guatemala,MCMPR_2020_GTM_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,347.04,,37518.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-01,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,532.82,,57602.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-07,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,512.0,,55351.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-14,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,621.91,,67233.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-12-21,2020-12-31 00:00:00,December,Komplete,Caricam,Costa Rica,MCMPR_2020_CRI_Kelloggs_Komplete_Seasonal_Komplete_Audio_Family Breakfast,Audio,Audio,Several,Impressions,443.07,,47899.0,8.0,0.0,,,0.0,,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-26,2020-10-31 00:00:00,October,Zucaritas,Caricam,Puerto Rico,MCMMIA_2020_PRI_Kelloggs_Zucaritas_Seasonal_XAXIS_Youtube_Mission Tiger_Affinity Audiences_CPV_Breakfast for One,XAXIS,Youtube,Video,Views,2247.24,,1992669.0,,0.0,,,724067.0,0.003,,,0.0,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-12,2020-10-31 00:00:00,October,Pringles,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),182.48,,54902.0,,511.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-19,2020-10-31 00:00:00,October,Pringles,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),551.06,,193654.0,,1466.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-26,2020-10-31 00:00:00,October,Pringles,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),718.21,,190197.0,,1425.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-02,2020-11-30 00:00:00,November,Pringles,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),190.78,,68339.0,,373.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-09,2020-11-30 00:00:00,November,Pringles,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),327.53,,110358.0,,562.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-16,2020-11-30 00:00:00,November,Pringles,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),322.24,,104094.0,,449.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-11-23,2020-11-30 00:00:00,November,Pringles,Caricam,Costa Rica,MCMMIA_2020_CRI_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),409.63,,93286.0,,382.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
2020-10-12,2020-10-31 00:00:00,October,Pringles,Caricam,Panamá,MCMMIA_2020_PAN_Kelloggs_Pringles_Seasonal_XAXIS_Youtube_Destapa y Gana_Affinity Audiences_CPC_Evening Me,XAXIS,Youtube,Video,Traffic (clicks to website),208.81,,62206.0,,738.0,1.9,,,,,,,,0.0,,,,files/03112021_Ktbo_kube_Adverity_OtherChannel__Diciembre-Caricam.xlsx,,,,,,,,
